Previous (Departure) Region,Reason,nrind,year,week
Lower Shabelle,Conflict/Insecurity,180,2019,24
Lower Shabelle,Conflict/Insecurity,5,2019,23
Lower Shabelle,Conflict/Insecurity,4,2019,23
Lower Shabelle,Conflict/Insecurity,6,2019,25
Lower Shabelle,Conflict/Insecurity,7,2019,25
Lower Shabelle,Conflict/Insecurity,4,2019,23
Lower Shabelle,Conflict/Insecurity,12,2019,23
Lower Shabelle,Conflict/Insecurity,6,2019,23
Lower Shabelle,Conflict/Insecurity,23,2019,23
Lower Shabelle,Conflict/Insecurity,4,2019,25
Lower Shabelle,Conflict/Insecurity,7,2019,25
Lower Shabelle,Conflict/Insecurity,13,2019,25
Lower Shabelle,Conflict/Insecurity,12,2019,23
Lower Shabelle,Conflict/Insecurity,6,2019,25
Lower Shabelle,Conflict/Insecurity,126,2019,22
Lower Shabelle,Conflict/Insecurity,7,2019,23
Lower Shabelle,Conflict/Insecurity,6,2019,23
Lower Shabelle,Conflict/Insecurity,8,2019,24
Lower Shabelle,Conflict/Insecurity,9,2019,25
Lower Shabelle,Conflict/Insecurity,7,2019,25
Lower Shabelle,Conflict/Insecurity,7,2019,26
Lower Shabelle,Conflict/Insecurity,9,2019,23
Lower Shabelle,Conflict/Insecurity,8,2019,23
Lower Shabelle,Conflict/Insecurity,8,2019,24
Lower Shabelle,Conflict/Insecurity,8,2019,24
Lower Shabelle,Conflict/Insecurity,8,2019,25
Lower Shabelle,Conflict/Insecurity,7,2019,25
Lower Shabelle,Conflict/Insecurity,9,2019,25
Lower Shabelle,Conflict/Insecurity,7,2019,23
Lower Shabelle,Conflict/Insecurity,7,2019,23
Lower Shabelle,Conflict/Insecurity,9,2019,23
Lower Shabelle,Conflict/Insecurity,7,2019,23
Lower Shabelle,Conflict/Insecurity,8,2019,23
Lower Shabelle,Conflict/Insecurity,8,2019,23
Lower Shabelle,Conflict/Insecurity,10,2019,24
Lower Shabelle,Conflict/Insecurity,6,2019,24
Lower Shabelle,Conflict/Insecurity,4,2019,24
Lower Shabelle,Conflict/Insecurity,7,2019,24
Lower Shabelle,Conflict/Insecurity,7,2019,24
Lower Shabelle,Conflict/Insecurity,17,2019,25
Lower Shabelle,Conflict/Insecurity,7,2019,25
Lower Shabelle,Conflict/Insecurity,8,2019,25
Lower Shabelle,Conflict/Insecurity,8,2019,25
Lower Shabelle,Conflict/Insecurity,9,2019,25
Lower Shabelle,Conflict/Insecurity,17,2019,26
Lower Shabelle,Conflict/Insecurity,7,2019,26
Lower Shabelle,Conflict/Insecurity,10,2019,26
Lower Shabelle,Conflict/Insecurity,8,2019,26
Lower Shabelle,Conflict/Insecurity,14,2019,26
Lower Shabelle,Conflict/Insecurity,7,2019,26
Lower Shabelle,Conflict/Insecurity,18,2019,26
Lower Shabelle,Conflict/Insecurity,9,2019,26
Lower Shabelle,Conflict/Insecurity,7,2019,26
Lower Shabelle,Conflict/Insecurity,4,2019,23
Lower Shabelle,Conflict/Insecurity,175,2019,23
Lower Shabelle,Conflict/Insecurity,12,2019,23
Lower Shabelle,Conflict/Insecurity,3,2019,23
Lower Shabelle,Conflict/Insecurity,7,2019,25
Lower Shabelle,Conflict/Insecurity,144,2019,26
Lower Shabelle,Conflict/Insecurity,2,2019,23
Lower Shabelle,Conflict/Insecurity,23,2019,23
Lower Shabelle,Conflict/Insecurity,129,2019,24
Lower Shabelle,Conflict/Insecurity,227,2019,25
Lower Shabelle,Conflict/Insecurity,6,2019,26
Lower Shabelle,Conflict/Insecurity,102,2019,26
Lower Shabelle,Conflict/Insecurity,150,2019,27
Lower Shabelle,Conflict/Insecurity,102,2019,27
Lower Shabelle,Conflict/Insecurity,33,2019,27
Lower Shabelle,Conflict/Insecurity,210,2019,27
Lower Shabelle,Conflict/Insecurity,270,2019,27
Lower Shabelle,Conflict/Insecurity,340,2019,27
Lower Shabelle,Conflict/Insecurity,6,2019,27
Lower Shabelle,Conflict/Insecurity,240,2019,27
Lower Shabelle,Conflict/Insecurity,228,2019,27
Lower Shabelle,Conflict/Insecurity,930,2019,27
Lower Shabelle,Conflict/Insecurity,120,2019,27
Lower Shabelle,Conflict/Insecurity,216,2019,27
Lower Shabelle,Conflict/Insecurity,570,2019,27
Lower Shabelle,Conflict/Insecurity,102,2019,27
Lower Shabelle,Conflict/Insecurity,39,2019,28
Lower Shabelle,Conflict/Insecurity,12,2019,28
Lower Shabelle,Conflict/Insecurity,5,2019,28
Lower Shabelle,Conflict/Insecurity,5,2019,28
Lower Shabelle,Conflict/Insecurity,114,2019,28
Lower Shabelle,Conflict/Insecurity,62,2019,28
Lower Shabelle,Conflict/Insecurity,15,2019,28
Lower Shabelle,Conflict/Insecurity,5,2019,28
Lower Shabelle,Conflict/Insecurity,232,2019,28
Lower Shabelle,Conflict/Insecurity,6,2019,28
Lower Shabelle,Conflict/Insecurity,20,2019,28
Lower Shabelle,Conflict/Insecurity,102,2019,28
Lower Shabelle,Conflict/Insecurity,8,2019,28
Lower Shabelle,Conflict/Insecurity,6,2019,28
Lower Shabelle,Conflict/Insecurity,18,2019,28
Lower Shabelle,Conflict/Insecurity,102,2019,28
Lower Shabelle,Conflict/Insecurity,33,2019,28
Lower Shabelle,Conflict/Insecurity,394,2019,28
Lower Shabelle,Conflict/Insecurity,25,2019,28
Lower Shabelle,Conflict/Insecurity,143,2019,29
Lower Shabelle,Conflict/Insecurity,5,2019,29
Lower Shabelle,Conflict/Insecurity,450,2019,29
Lower Shabelle,Conflict/Insecurity,114,2019,29
Lower Shabelle,Conflict/Insecurity,37,2019,29
Lower Shabelle,Conflict/Insecurity,5,2019,29
Lower Shabelle,Conflict/Insecurity,143,2019,29
Lower Shabelle,Conflict/Insecurity,318,2019,29
Lower Shabelle,Conflict/Insecurity,102,2019,29
Lower Shabelle,Conflict/Insecurity,25,2019,29
Lower Shabelle,Conflict/Insecurity,119,2019,30
Lower Shabelle,Conflict/Insecurity,108,2019,30
Lower Shabelle,Conflict/Insecurity,154,2019,30
Lower Shabelle,Conflict/Insecurity,114,2019,30
Lower Shabelle,Conflict/Insecurity,150,2019,30
Lower Shabelle,Conflict/Insecurity,33,2019,30
Lower Shabelle,Conflict/Insecurity,102,2019,30
Lower Shabelle,Conflict/Insecurity,16,2019,30
Lower Shabelle,Conflict/Insecurity,9,2019,30
Lower Shabelle,Conflict/Insecurity,5,2019,30
Lower Shabelle,Conflict/Insecurity,109,2019,30
Lower Shabelle,Conflict/Insecurity,18,2019,30
Lower Shabelle,Conflict/Insecurity,40,2019,30
Lower Shabelle,Conflict/Insecurity,4,2019,30
Lower Shabelle,Conflict/Insecurity,114,2019,31
Lower Shabelle,Conflict/Insecurity,102,2019,31
Lower Shabelle,Conflict/Insecurity,25,2019,31
Lower Shabelle,Conflict/Insecurity,20,2019,27
Lower Shabelle,Conflict/Insecurity,16,2019,27
Lower Shabelle,Conflict/Insecurity,3,2019,27
Lower Shabelle,Conflict/Insecurity,5,2019,27
Lower Shabelle,Conflict/Insecurity,108,2019,27
Lower Shabelle,Conflict/Insecurity,180,2019,27
Lower Shabelle,Conflict/Insecurity,114,2019,27
Lower Shabelle,Conflict/Insecurity,102,2019,28
Lower Shabelle,Conflict/Insecurity,102,2019,29
Lower Shabelle,Conflict/Insecurity,102,2019,30
Lower Shabelle,Conflict/Insecurity,108,2019,30
Lower Shabelle,Conflict/Insecurity,6,2019,27
Lower Shabelle,Conflict/Insecurity,102,2019,27
Lower Shabelle,Conflict/Insecurity,210,2019,27
Lower Shabelle,Conflict/Insecurity,120,2019,27
Lower Shabelle,Conflict/Insecurity,120,2019,27
Lower Shabelle,Conflict/Insecurity,108,2019,27
Lower Shabelle,Conflict/Insecurity,15,2019,28
Lower Shabelle,Conflict/Insecurity,102,2019,28
Lower Shabelle,Conflict/Insecurity,168,2019,28
Lower Shabelle,Conflict/Insecurity,102,2019,28
Lower Shabelle,Conflict/Insecurity,11,2019,28
Lower Shabelle,Conflict/Insecurity,5,2019,28
Lower Shabelle,Conflict/Insecurity,109,2019,29
Lower Shabelle,Conflict/Insecurity,102,2019,30
Lower Shabelle,Conflict/Insecurity,5,2019,30
Lower Shabelle,Conflict/Insecurity,4,2019,30
Lower Shabelle,Conflict/Insecurity,4,2019,30
Lower Shabelle,Conflict/Insecurity,102,2019,30
Lower Shabelle,Conflict/Insecurity,204,2019,31
Lower Shabelle,Conflict/Insecurity,204,2019,31
Lower Shabelle,Conflict/Insecurity,20,2019,27
Lower Shabelle,Conflict/Insecurity,120,2019,27
Lower Shabelle,Conflict/Insecurity,7,2019,27
Lower Shabelle,Conflict/Insecurity,12,2019,27
Lower Shabelle,Conflict/Insecurity,210,2019,27
Lower Shabelle,Conflict/Insecurity,270,2019,27
Lower Shabelle,Conflict/Insecurity,133,2019,27
Lower Shabelle,Conflict/Insecurity,6,2019,27
Lower Shabelle,Conflict/Insecurity,120,2019,27
Lower Shabelle,Conflict/Insecurity,52,2019,28
Lower Shabelle,Conflict/Insecurity,4,2019,29
Lower Shabelle,Conflict/Insecurity,2,2019,29
Lower Shabelle,Conflict/Insecurity,10,2019,29
Lower Shabelle,Conflict/Insecurity,2,2019,29
Lower Shabelle,Conflict/Insecurity,4,2019,29
Lower Shabelle,Conflict/Insecurity,15,2019,29
Lower Shabelle,Conflict/Insecurity,210,2019,29
Lower Shabelle,Conflict/Insecurity,8,2019,29
Lower Shabelle,Conflict/Insecurity,10,2019,30
Lower Shabelle,Conflict/Insecurity,6,2019,30
Lower Shabelle,Conflict/Insecurity,34,2019,30
Lower Shabelle,Conflict/Insecurity,3,2019,30
Lower Shabelle,Conflict/Insecurity,52,2019,30
Lower Shabelle,Conflict/Insecurity,10,2019,27
Lower Shabelle,Conflict/Insecurity,200,2019,27
Lower Shabelle,Conflict/Insecurity,16,2019,27
Lower Shabelle,Conflict/Insecurity,10,2019,27
Lower Shabelle,Conflict/Insecurity,210,2019,28
Lower Shabelle,Conflict/Insecurity,9,2019,29
Lower Shabelle,Conflict/Insecurity,132,2019,27
Lower Shabelle,Conflict/Insecurity,156,2019,27
Lower Shabelle,Conflict/Insecurity,8,2019,27
Lower Shabelle,Conflict/Insecurity,7,2019,27
Lower Shabelle,Conflict/Insecurity,8,2019,28
Lower Shabelle,Conflict/Insecurity,7,2019,28
Lower Shabelle,Conflict/Insecurity,7,2019,28
Lower Shabelle,Conflict/Insecurity,10,2019,29
Lower Shabelle,Conflict/Insecurity,10,2019,29
Lower Shabelle,Conflict/Insecurity,9,2019,29
Lower Shabelle,Conflict/Insecurity,9,2019,29
Lower Shabelle,Conflict/Insecurity,9,2019,30
Lower Shabelle,Conflict/Insecurity,9,2019,30
Lower Shabelle,Conflict/Insecurity,7,2019,30
Lower Shabelle,Conflict/Insecurity,6,2019,30
Lower Shabelle,Conflict/Insecurity,15,2019,30
Lower Shabelle,Conflict/Insecurity,3,2019,30
Lower Shabelle,Conflict/Insecurity,14,2019,30
Lower Shabelle,Conflict/Insecurity,5,2019,30
Lower Shabelle,Conflict/Insecurity,9,2019,31
Lower Shabelle,Conflict/Insecurity,6,2019,27
Lower Shabelle,Conflict/Insecurity,10,2019,27
Lower Shabelle,Conflict/Insecurity,8,2019,28
Lower Shabelle,Conflict/Insecurity,7,2019,28
Lower Shabelle,Conflict/Insecurity,7,2019,28
Lower Shabelle,Conflict/Insecurity,9,2019,28
Lower Shabelle,Conflict/Insecurity,19,2019,29
Lower Shabelle,Conflict/Insecurity,9,2019,29
Lower Shabelle,Conflict/Insecurity,8,2019,29
Lower Shabelle,Conflict/Insecurity,8,2019,29
Lower Shabelle,Conflict/Insecurity,9,2019,30
Lower Shabelle,Conflict/Insecurity,9,2019,30
Lower Shabelle,Conflict/Insecurity,9,2019,30
Lower Shabelle,Conflict/Insecurity,7,2019,31
Lower Shabelle,Conflict/Insecurity,10,2019,31
Lower Shabelle,Conflict/Insecurity,17,2019,27
Lower Shabelle,Conflict/Insecurity,11,2019,27
Lower Shabelle,Conflict/Insecurity,14,2019,27
Lower Shabelle,Conflict/Insecurity,9,2019,27
Lower Shabelle,Conflict/Insecurity,9,2019,27
Lower Shabelle,Conflict/Insecurity,5,2019,27
Lower Shabelle,Conflict/Insecurity,13,2019,28
Lower Shabelle,Conflict/Insecurity,16,2019,28
Lower Shabelle,Conflict/Insecurity,9,2019,28
Lower Shabelle,Conflict/Insecurity,17,2019,28
Lower Shabelle,Conflict/Insecurity,9,2019,28
Lower Shabelle,Conflict/Insecurity,7,2019,29
Lower Shabelle,Conflict/Insecurity,9,2019,29
Lower Shabelle,Conflict/Insecurity,16,2019,29
Lower Shabelle,Conflict/Insecurity,5,2019,29
Lower Shabelle,Conflict/Insecurity,10,2019,29
Lower Shabelle,Conflict/Insecurity,6,2019,29
Lower Shabelle,Conflict/Insecurity,18,2019,29
Lower Shabelle,Conflict/Insecurity,5,2019,29
Lower Shabelle,Conflict/Insecurity,6,2019,29
Lower Shabelle,Conflict/Insecurity,7,2019,29
Lower Shabelle,Conflict/Insecurity,15,2019,29
Lower Shabelle,Conflict/Insecurity,4,2019,29
Lower Shabelle,Conflict/Insecurity,9,2019,29
Lower Shabelle,Conflict/Insecurity,8,2019,29
Lower Shabelle,Conflict/Insecurity,16,2019,29
Lower Shabelle,Conflict/Insecurity,9,2019,30
Lower Shabelle,Conflict/Insecurity,8,2019,30
Lower Shabelle,Conflict/Insecurity,8,2019,30
Lower Shabelle,Conflict/Insecurity,9,2019,30
Lower Shabelle,Conflict/Insecurity,8,2019,31
Lower Shabelle,Conflict/Insecurity,159,2019,31
Lower Shabelle,Conflict/Insecurity,24,2019,30
Lower Shabelle,Conflict/Insecurity,4,2019,30
Lower Shabelle,Conflict/Insecurity,154,2019,30
Lower Shabelle,Conflict/Insecurity,9,2019,30
Lower Shabelle,Conflict/Insecurity,107,2019,30
